"Music for lent, holy week and easter",Shepherd,,,SATB,TRUE,,,Cab 2 34A,
Musica dei donum,Rutter,,,SATB,TRUE,,,Cab 1 129,
My God and is thy table spread,Schutz,Heinrich,,SATB,TRUE,,,Shelf,MFHC
My God my God,Blow,,,SATB,TRUE,,,Cab 2 40,
My heart ever faithful,Bach,,,SATB,TRUE,,,Shelf,AUPS2
My heart ever faithful,Bach,,,SATB,TRUE,,,Cab 1 118,
My peace I give unto you,Davy,James,,SA(T)(B),TRUE,,,Shelf,EFA
My song is love unknown,Archer,Malcolm,,SS,TRUE,,,Shelf,EAC2
My soul there is a country,Parry,,,SATB,TRUE,,,Shelf,CAB
My soul truly waiteth,How,,,SATB,TRUE,,,Cab 1 58,
My spirit longs for thee,Alan,Bullard,,V1(2),TRUE,,,Shelf,EFA
My spirit longs for thee,Dowland,,,SATB,TRUE,,,Shelf,MFHC
Myn lyking,Terry,,,SATB,TRUE,,,Cab 1 C12,
Nativity carol,Rutter,John,,SATB,TRUE,,,Cab 2 C70,
Never weather beaten sail,Campion,Thomas,,S(A)(Men),TRUE,,,Shelf,FA1
New testament psalm (beatitudes),Parry,,,SATB,TRUE,,,Shelf,FSB5
Nolo mortem peccatoris,Morley,,,SATB,TRUE,,,Cab 2 62,
Nos galan,?,,,SATB,TRUE,,,Cab 1 1,
"Not unto us, O Lord",Walmisley,,,SATB,TRUE,,,Shelf,AFC1
Now that the sun has veiled his light,Purcell,,,SATB,TRUE,,,Shelf,CAB
Now the God of peace,Knight,,,SATB,TRUE,,,Shelf,FSB5
Now the green blade rises,Anon,,Bullard Alan,SA(T)(B),TRUE,,,Shelf,FA1
Now the green blade riseth,Trad,,Lindley,SATB,TRUE,,,Shelf,AWTEFC
Now the green blade riseth,-,,OBC,SATB,TRUE,,,Cab 1 C25,
Now to the earth in mercy,Buck,,,SATB,TRUE,,,Shelf,CAB
Nowell,Joubert,,,SATB,TRUE,,,Cab 2 C71,
Nunc Dimittis,Shera,Frank Henley,,V1(2),TRUE,,,Shelf,FA1
Nunc dimittis,Tone II,,,SATB,FALSE,,,Cab 2 37,
"Nunc Dimittis, Steal Away",,,Harper John,SATB,TRUE,,,Shelf,E&EL2017
O almighty God,Barcrofte,George,,SATB,TRUE,,,Shelf,AFC1
O be joyful,Britten,,,SATB,TRUE,,,Cab 1 48,
O be joyful in the Lord,Britten,Benjamin,,SATB,TRUE,,,Shelf,AC420th
O christ who art the light and day,Byrd,,,SATB,TRUE,,,Shelf,CAB
"O Christ, O blessed God",Wagner,Richard,,SATB,TRUE,,,Shelf,AFC1
"O Christ, who art the light and day",Whyte,Robert,,SATB,FALSE,,,Shelf,AFC1
O clap your hands,Rutter,John,,SATB,TRUE,,,Shelf,AC420th
O clap your hands,Vaughan Williams,Ralph,,SATB,TRUE,,,Shelf,AC420th
O come ye servants,Tye,,,SATB,FALSE,,,Cab 1 34,
"O come, ye servants of the Lord",Tye,Christopher,,SATB,FALSE,,,Shelf,AFC1
O for a closer walk,Scottish Psalter,,Stanford,SATB,TRUE,,,Shelf,AFC1
O for a closer walk,Stanford,,,SATB,TRUE,,,Cab 2 2,
O for a closer walk with God,Caesar,Anthony,,S (div),TRUE,,,Shelf,EAC2
O for the wings of a dove,Mendelssohn,,,SATB,TRUE,,,Cab 1 61,
O gladsome light O grace,Borgeois,,,SATB,TRUE,,,Shelf,CAB
O gladsome light O grace,Sullivan,Arthur,,SATB,TRUE,,,Cab 1 29,
O God my king,Amner,John,,SATB,TRUE,,,Shelf,AFC1
O God of Bethel,Tye,,,SATB,FALSE,,,Shelf,CAB
O God the king of glory,Purcell,Henry,,SATB,FALSE,,,Shelf,AFC1
O God thou faithful God,Bach,,,SATB,TRUE,,,Shelf,CAB
"O God, the king of glory",Purcell,Henry,,SATB,TRUE,,,Shelf,KoGKoP
"O God, thou art my God",Purcell,,,SATB,TRUE,,,Cab 3 31,
"O God, who by the leading of a star",Attwood,Thomas,,SATB,TRUE,,,Shelf,AFC1
O hear us Lord,Piccolo,,,SATB,TRUE,,,Shelf,AUPS2
"O hear us, Lord",Piccolo,Anthony,,SS,TRUE,,,Shelf,EAC2
O holy Jesus,White,,,SATB,TRUE,,,Cab 2 42,
O holy night,Adolphe,,,SATB,TRUE,,,Cab 2 C72,
O holy spirit breathe on me,Warren,Norman,,SATB,TRUE,,,Shelf,SWAMS
"O holy spirit, lord of grace",Tye,,,SATB,FALSE,,,Cab 2 92,
"O holy spirit, lord pf grace",Tye,,,SATB,FALSE,,,Shelf,TGOL
O how amiable,Vaughan Williams,Ralph,,SATB,TRUE,,,Shelf,AC420th
O how amiable,Simper,Calib,Alan Bullard,S(A)(T)(B),TRUE,,,Shelf,EFA
O how amiable are thy dwellings,Gardner,Tom,,SATB,TRUE,,,Shelf,CSB5
O how amiable are thy dwellings,How,Martin,,SATB,TRUE,,,Cab 2 4,
O how amiable are thy dwellings,Knight,,,SATB,TRUE,,,Cab 2 26,
O how amiable are thy dwellings GL,Faning,Eaton,,SATB,TRUE,,,GL,
O How Glorious,Harwood,Basil,,SATB,TRUE,,,Shelf,SHSJ
"O Jesu Christ, meins lebens licht",Bach,,,SATB,TRUE,,,Shelf,ESM
O Jesu most kind,Bach,,,SATB,TRUE,,,Cab 1 75,
O King and desire,Stainer,John,,S(A)(T)(B),TRUE,,,Shelf,EFA
O king most high,Spence,Horace,,SATB,TRUE,,,Shelf,CB10
O lead my blindness,Bach,,,SATB,TRUE,,,Shelf,MFHC
O let the son of God,Wimber,John,,SATB,TRUE,,,Shelf,SWAMS
O little town of Bethlehem,Walford Davies,,,SATB,TRUE,,,Cab 1 C38,
O Lord give thy holy spirit,Tallis,Thomas,,SATB,TRUE,,,Shelf,TGOL
O Lord give thy holy spirit,Tallis,Thomas,,SATB,TRUE,,,Cab 2 63,
O Lord God,Buck,,,SATB,TRUE,,,Shelf,CAB
O Lord God the strength of my help,Brewer,,,SATB,TRUE,,,Shelf,AUPS1
O Lord increase my faith,Gibbons,Orlando,,SATB,TRUE,,,Shelf,CAB
O Lord increase my faith,Gibbons,Orlando,,SATB,TRUE,,,Cab 1 37,
O Lord my God,Wesley,,,SATB,TRUE,,,Shelf,CAB
O Lord my God,Wesley,,,SATB,TRUE,,,Cab 2 23,
O Lord my God to thee do I lift up my soul,Arcadelt,,,SATB,TRUE,,,Shelf,CAB
O Lord support us,Besly,,,SATB,TRUE,,,Shelf,CAB
O Lord the maker of all thing,Mundy,,,SATB,FALSE,,,Shelf,CAB
O Lord the maker of all thing,Mundy,,,SATB,FALSE,,,Cab 2 64,
O Lord who dares to smite thee,Bach,,,SATB,TRUE,,,Shelf,COC
O Lorde the maker of al thing,Joubert,,,SATB,TRUE,,,Shelf,FSB 1961/62
O Lorde the maker of al thing,Joubert,,,SATB,TRUE,,,Cab 2 33,
O mortal man,Trad,,Scott,SATB,TRUE,,,Shelf,AWTEFC
O most merciful,Gesanbach,Munster,,SATB,TRUE,,,Shelf,12EA
O most merciful,Wood,,,SATB,TRUE,,,Shelf,MFHC
O mysterium innefabile,Lallouette,,,SATB,TRUE,,,Shelf,AUPS2
O nata lux,Joilffe,Edmund,,S(A)(T)(B),TRUE,,,Shelf,EFA
O nata lux,Tallis,Thomas,,SATB,TRUE,,,Cab 2 65,
O praise God in his holiness,Pritchard,,,SATB,TRUE,,,Shelf,CSB3
O praise God in his holiness,McPherson,,,SATB,TRUE,,,Cab 1 12A,
O praise the Lord,Greene,,,SATB,TRUE,,,Shelf,AUPS1
O praise the Lord,Goss,,,SATB,TRUE,,,Shelf,CSB3
O praise the Lord,Boyce,William,,V1(2),TRUE,,,Shelf,EFA
O praise the Lord,Batten,,,SATB,TRUE,,,Cab 1 64,
O praise the Lord,Goss,,,SATB,TRUE,,,Cab 1 38,
O praise the Lord,Mozart,,,SATB,TRUE,,,Cab 1 6A,
O praise the Lord,Handel,,,SATB,TRUE,,,Shelf,
O praise the Lord,Nares,,,SATB,TRUE,,,Cab 1 131,
O pray for the peace of Jerusalem,Goss,John,,SATB,TRUE,,,Shelf,AFC1
O pray for the peace of Jerusalem,Howells,,,SATB,TRUE,,,Cab 2 39,
O quam gloriosi,Victoria,,,SATB,TRUE,,,Cab 1 110,
O quam gloriosum,Victoria,,,SATB,FALSE,,,Shelf,ESM
O Rex Gloriae,Marenzio,Luca,,SATB,FALSE,,,Shelf,KoGKoP
O sacred and holy banquet,Causton,,,SATB,TRUE,,,Shelf,MFHC
O sacred and holy feast,Byrd,,,SATB,TRUE,,,Shelf,MFHC
O sacred banquet,Harwood,,,SATB,TRUE,,,Shelf,MFHC
O sacrum convivium,Leighton,Kenneth,,SS,TRUE,,,Shelf,EAC2
O salutaris Hostia,Criostomo,Juan,Alan Bullard,V1 ( 2) (3),TRUE,,,Shelf,EFA
O salutaris hostia,Rossini,Gioachino,,SATB,FALSE,,,Shelf,ESM
O saving victim,Rowley,,,SATB,TRUE,,,Cab 2 39A,
O saviour of the world,Goss,John,,SATB,TRUE,,,Shelf,CAB
O saviour of the world,Palestrina,,,SATB,FALSE,,,Shelf,CAB
O saviour of the world,Goss,John,,SATB,TRUE,,,Shelf,COC
O saviour of the world,Goss,John,,SATB,TRUE,,,Cab 1 5,
O saviour of the world,Palestrina,,,SATB,FALSE,,,Cab 1 5A,
O Sing to the Lord,Nardone,Peter,,SATB,TRUE,,,Shelf,KoGKoP
O sing unto the Lord,Knight,Boyce,,SATB,TRUE,,,Shelf,CSB5
O sing unto the Lord,Rawsthorne,Noel,,S (div),TRUE,,,Shelf,EAC2
O sing unto the lord,Purcell,,,SATB,TRUE,,,Cab 2 66,
O sons and daughters,Walford Davies,,,SATB,TRUE,,,Shelf,AWTEFC
O sons and daughters,Walford Davies,,,SATB,TRUE,,,Shelf,FSB3
O strength and stay,Bourgeois,,Harris,SATB,FALSE,,,Shelf,AFC1
O sweet Jesu,Graves,,,SATB,TRUE,,,Cab 2 5,
O taste and see,Vaughan Williams,Ralph,,SATB,FALSE,,,Shelf,AC420th
O taste and see,Goss,,,SATB,TRUE,,,Cab 1 82,
O taste and see,Vaughan Williams,,,SATB,TRUE,,,Cab 1 40,
O that I know where I might find him,Bennett,,,SATB,TRUE,,,Shelf,CAB
O thou sweetest source,Wood,,,SATB,TRUE,,,Cab 1 57,
O thou the central orb,Wood,,,SATB,TRUE,,,Cab 1 59,
"O trinity, most blessed light",Turner,,,SATB,TRUE,,,Shelf,AFC1
O turn away mine eyes,Boyce,,,SATB,TRUE,,,Shelf,AUPS2
O valiant hearts,?,,,SATB,TRUE,,,Cab 1 107,
O vos omnes,Correa,Carlos,,SATB,FALSE,,,Shelf,AFC1
O vos omnes,Croce,,,SATB,TRUE,,,Shelf,AWTEFC
O vos omnes,Casals,Pablo,,SATB (div),FALSE,,,Shelf,ESM
O vos omnes,Gesualdo,Carlo,,SATTB,FALSE,,,Shelf,ESM
O vos omnes,Victoria,,,SATB,FALSE,,,Shelf,ESM
O what their joy and their glory must be,Harris,,,SATB,TRUE,,,Shelf,CAB
O what their joy and their glory must be,Harris,,,SATB,TRUE,,,Cab 2 24,
"O wondrous sight,O vision fair",Deo Gracias,,Rebecca Groom de Velde,SA (TB),TRUE,,,Shelf,EFA
O worship the Lord,Travers,,,SATB,TRUE,,,Shelf,AUPS1
O worship the Lord,Purcell,,,SATB,TRUE,,,Shelf,CAB
O'er the hill,-,,Shaw Geoffrey,SATB,TRUE,,,Cab 1 C31,
Octave communion service,Gibbs,,,SATB,TRUE,,,Shelf,MFHC
Of the father's heart begotten,Piae Cantiones,,Willcocks,SATB,TRUE,,,Shelf,AFC1
Of the glorious body,Bruckner,,,SATB,TRUE,,,Shelf,AWTEFC
Of the glorious body telling,Trad French,,Alan Bullard,V1(2),TRUE,,,Shelf,EFA
Oh Breath of Life,Anon,,Bullard Alan,S(A)(Men),TRUE,,,Shelf,FA1
Oh for a closer walk with God,Stanford,Charles,,SA(T)(B),TRUE,,,Shelf,FA1
Oh God of mercy,Lole,Simon,,V1(2),TRUE,,,Shelf,FA1
"Oh God, your goodness",Beethoven,Ludwig,Alan Bullard,SA(T)(B),TRUE,,,Shelf,FA1
Oh Lord my God (evening prayer),Moore,Philip,,SATB,FALSE,,,Shelf,SHSJ
Oh Praise God in his holiness V1,Weldon,John,,SA(T)(B),FALSE,,,Shelf,FA1
Oh Praise God in his holiness V2,Weldon,John,,S(A)(Men),TRUE,,,Shelf,FA1
Oh thou the Central Orb,Wood,Charles,,SATB,TRUE,,,Shelf,AC420th
Old hundredth,Vaughan Williams,,,SATB,TRUE,,,Cab 1 62,
On Christmas night,Vaughan Williams,,,SATB,TRUE,,,Cab 1 C2,
On this day earth shall ring,Stewart,HC    ,,SATB,TRUE,,,Shelf,AC420th
On this day earth shall ring,Stewart,,,SATB,TRUE,,,Cab 2 C73,
Once only once,Tye,,,SATB,FALSE,,,Shelf,MFHC
Os justi,Bruckner,Anton,,SATB,FALSE,,,Shelf,ESM
Os justi meditabitur,Bruckner,,,SATB,TRUE,,,Cab 2 67,
Otche nash,Arensky,Antony,,SATB,FALSE,,,Shelf,ESM
Our Father,Smith,Andrew,,V1(2),TRUE,,,Shelf,EFA
Pange lingua,Bruckner,,,SATB,TRUE,,,Shelf,AWTEFC
Panis angelicus,Franck,,,SATB,TRUE,,,Shelf,AUPS2
Panis Angelicus,Casciolini,Claudio,,V1(2)(3),FALSE,,,Shelf,EFA
Panis angelicus,Franck,Cesar,,SATB,TRUE,,,Shelf,ESM
Panis angelicus,Franck,Cesar,,V1(2),TRUE,,,Shelf,FA1
Panis angelicus,Dering,Richard,,SATB,TRUE,,,Shelf,Three latin anthems
Panis angelicus,Franck,,,SATB,TRUE,,,Cab 1 120,
Past three o'clock,Wood,,,SATB,TRUE,,,Cab 2 C74,
Pater noster,Handl,Jacob,,SSAATTBB,FALSE,,,Shelf,ESM
Peace between the nations,Wiggins,Christopher,,V1(2),TRUE,,,Shelf,FA1
Peace I bring you,How,,,SATB,TRUE,,,Cab 1 58,
Peccantem me quotidie,Morales,,,SATB,TRUE,,,Shelf,AWTEFC
Pie Jesu,Faure,Gabriel,,V1(2),TRUE,,,Shelf,FA1
Pleasure it is,Cope,Cecil,,SATB,TRUE,,,Shelf,CSB2
Pleasure it is,Cope,Cecil,,SATB,TRUE,,,Cab 1 22,
Popule meus,Victoria,,,SATB,TRUE,,,Shelf,AWTEFC
Praise be to God,Bullard,Alan,,V1(2),TRUE,,,Shelf,EFA
"Praise God , from whom all blessings flow",Tallis,Thomas,,V1(2)(3(4),TRUE,,,Shelf,EFA
Praise God in his holy place,Mawby,Colin,,SATB,TRUE,,,Shelf,RSCM Guildford fest
Praise the Lord O my soul,Greene,Maurice,,SATB,TRUE,,,Shelf,12EA
Praise the Lord O my soul,Child,William,,SATB,TRUE,,,Shelf,CSB4
"Praise the Lord, ye servants",Blow,John,,SATB,TRUE,,,Shelf,AFC1
Praise thou the Lord,Statham,Heathcote,,SATB,TRUE,,,Cab 2 2A,
Praise to God in the highest,Russian tune,,Campbell,SATB,TRUE,,,Shelf,AFC1
Praise to the holiest in the height,Somervell,,,SATB,TRUE,,,Shelf,God so loved the world
Praise to the Trinity,Hildegard of Bingen,,,Unison,FALSE,,,Shelf,FA1
Praise to thee Lord Jesus,Schutz,,,SATB,TRUE,,,Shelf,God so loved the world
Praise ye the Lord,Rutter,John,,SATB,TRUE,,,Shelf,AFC1
Pray that Jerusalem,Stanford,Charles,,SATB,TRUE,,,Cab 2 2,
Prayer of Peace,Carter,Andrew,,SATB,TRUE,,,Shelf,EAC1
Prepare thyself Jerusalem,Bach,,,SATB,TRUE,,,Shelf,AUPS1
Prevent us O Lord,Byrd,,,SATB,TRUE,,,Shelf,FSB 1961/2
Psalm 100,Schutz,Heinrich,,SSAATTBB,TRUE,,,Shelf,ESM
Psalm 100,Atkins,,,SATB,TRUE,,,Shelf,FSB7
Psalm 100 with antiphons,Mawby,,,SATB,TRUE,,,Shelf,FSB7
Psalm 100 with descant,Turton,,,SATB,TRUE,,,Shelf,FSB5
Psalm 101,Nicholson,,,SATB,TRUE,,,Shelf,CSB3
Psalm 114,Bairstow,,,SATB,TRUE,,,Shelf,AWTEFC
Psalm 115,Nicholson,,,SATB,TRUE,,,Shelf,CSB4
Psalm 116,Bennett,,,SATB,TRUE,,,Shelf,SB1
Psalm 121,Walford Davies,,,SATB,TRUE,,,Cab 1 13A,
Psalm 123,Pymar,,,SATB,TRUE,,,Shelf,CSB4
Psalm 125,Walmisley,,,SATB,TRUE,,,Shelf,CSB4
Psalm 130,Tone IV,,,SATB,FALSE,,,Cab 2 8A,
Psalm 146,Stainer,,,SATB,TRUE,,,Shelf,SB7
Psalm 148,Nicholson,,,SATB,TRUE,,,Shelf,CSB5
Psalm 149,Crotch,,,SATB,TRUE,,,Shelf,SB3
Psalm 150,Chilcott,Bob,,S(A)(Men),TRUE,,,Shelf,FA1
Psalm 150,Rawsthorne,,,SATB,TRUE,,,Shelf,RSCM fest 1995
Psalm 150,Stanford,,,SATB,TRUE,,,Cab 1 39,
Psalm 150 with descant,Pelham Humphrey,,,SATB,TRUE,,,Shelf,SB8
Psalm 2,Hylton Stewart,,,SATB,TRUE,,,Shelf,CSB5
Psalm 22,Plainsong,,,SATB,TRUE,,,Cab 2 8,
Psalm 23,Mawby,Colin,,SATB,TRUE,,,Shelf,AUPS2
Psalm 23,Schubert,Franz,,SSAA,TRUE,,,Shelf,ESM
Psalm 24,Ball,Thalben,,SATB,TRUE,,,Shelf,FSB3
Psalm 43,Mendelssohn,,,SSAATTBB,FALSE,,,Shelf,ESM
Psalm 68,Plainchant,,,SATB,TRUE,,,Cab 2 36,
Psalm 8,Ouseley,,,SATB,TRUE,,,Shelf,SB9
Psalm 84,Knight,,,SATB,TRUE,,,Cab 2 26,
Psalm 91 with descant,Woodward,,,SATB,TRUE,,,Shelf,SB5
Psalm 92,Pring,,,SATB,TRUE,,,Shelf,CSB5
Psalm 92,Nares,,,SATB,TRUE,,,Shelf,SB1
Psalm 93 with descant,Monk,,,SATB,TRUE,,,Shelf,SB5
Psalm 95,Pring,,,SATB,TRUE,,,Shelf,FSB5
Psalm 95 with antiphon,Elvey,,,SATB,TRUE,,,Shelf,FSB9
Psalm 98 responsorial,Murray,,,SATB,TRUE,,,Shelf,7WD
Psalm verses : 6 mood setters,How,,,SATB,TRUE,,,Cab 3 34,
Psalms 86 and 148,Holst,,,SATB,TRUE,,,Cab 3 18,
Puer Natus,Hoddinott,Alan,,SATB,TRUE,,,Shelf,AC420th
Puer natus,-,,OBC,SATB,TRUE,,,Cab 1 C26,
Pueri Hebraeorum,Victoria,,,SATB,TRUE,,,Shelf,AWTEFC
Purest and highest,Stanford,Charles,,SATB,TRUE,,,Cab 2 2,
Quelle est cette odeour Agreable,Willcocks,,,SATB,TRUE,,,Cab 2 C75,
Quem vidistis pastoris,Dering,,,SATB,TRUE,,,Cab 2 C76,
Qui creavit coelum,-,,Cook Edgar,SATB,TRUE,,,Cab 1 C29,
Rejoice,Howell,,,SATB,TRUE,,,Cab 1 58,
Rejoice in the Lord alway,Wiggins,Christopher,,V1(2),TRUE,,,Shelf,FA1
Rejoice in the Lord always,Ley,,,SATB,TRUE,,,Shelf,CAB
Rejoice in the Lord always,Purcell,,,SATB,TRUE,,,Shelf,CAB
Rejoice in the Lord always,Purcell,,,SATB,TRUE,,,Cab 1 72,
Rejoice in the Lord always,Anon,,,SATB,TRUE,,,Cab 2 69,
Rejoice in the Lord O ye righteous,Humpfrey Pelham,,,SATB,TRUE,,,Shelf,CB10
Rejoice the Lord is king,Stanton,,,SATB,TRUE,,,Shelf,FSB7
Rejoice today with one accord,Luther,Martin,Alan Bullard,S(A)(T)(B),TRUE,,,Shelf,EFA
Rejoice ye pure in heart,Headingley,,,SATB,TRUE,,,Cab 2 20,
Remember now thy creator,Steggall,,,SATB,TRUE,,,Cab 2 70,
Remember O thou man,Ravenscroft,Thomas,,SATB,TRUE,,,Cab 1 C27,
Reproaches GL,-,,,SATB,TRUE,,,Cab 2 30,
Responces,Rose,,,SATB,TRUE,,,Cab 4,
Responces,Reading,,,SATB,TRUE,,,Cab 4,
Responces,Ayleward,,,SATB,TRUE,,,Cab 4,
Responces,Ebdon,,,SATB,TRUE,,,Cab 4,
Responces festal,Tallis,,Barnby,SATB,TRUE,,,Cab 4,
Responces four tudor,"Byrd, Morley, Smith, Tomkins",,,SATB,TRUE,,,Cab 4,
Responses Norwich use,-,,,SATB,TRUE,,,Cab 4 3R,
Responses psalms canticles RSCM,-,,,SATB,TRUE,,,Cab 4 4R,
Restore O Lord,Kendrick,Graham,,SATB,TRUE,,,Shelf,SWAMS
Ride on,Ives,,,SATB,TRUE,,,Shelf,AWTEFC
Righteous Joseph,-,,OBC,SATB,TRUE,,,Cab 1 C27,
Risen with Christ,-,,,SATB,TRUE,,,Shelf,RWC
Rocking,Czech,,,SATB,TRUE,,,Cab 1 C21,
Rose carol,Matthews,David,,SATB,TRUE,,,Cab 2 C97,
Round me falls the night,Drese,,,SATB,TRUE,,,Shelf,CAB
Sacerdotes Domini,Byrd,William,,SATB,FALSE,,,Shelf,E&EL2017
Sacredotis domini,Byrd,,,SATB,TRUE,,,Cab 2 71,
Salvator mundi,Blow,John,,SATB,TRUE,,,Cab 2 72,
Salvator mundi,Tallis,,,SATB,TRUE,,,Cab 4 9,
Salve regina,Poulenc,Francis,,SATB,FALSE,,,Shelf,ESM
Salve regina,Haydn,,,SATB,TRUE,,,Cab 2 74,
Sanctify O Lord,Middleton,,,SATB,TRUE,,,Shelf,AUPS1
Sanctus and agnus dei,Dexter,Harold,,SATB,TRUE,,,Cab 1 55,
Sanctus in D,Leyton,Kenneth,,SATB,TRUE,,,Shelf,FSB3
"Sanctus, Benedictus Agnus Dei",Willan,Heaely,Gostling,SATB,TRUE,,,Cab 4,
Sans day carol,Rutter,John,,SATB,TRUE,,,Cab 2 C77,
Save me O God,Ouseley,,,SATB,TRUE,,,Shelf,CSB4
Save us O Lord,Bairstow,,,SATB,TRUE,,,Cab 3 21,
Saviour thy flesh is meat indeed,Parry,Joseph,,SATB,TRUE,,,Shelf,MFHC
Seasonal sentences,Shepherd,,,SATB,TRUE,,,Cab 3 23,
See amid the winter snow,Goss,John,,SATB,TRUE,,,Cab 1 C22,
See father thy beloved son,Constance,,,SATB,TRUE,,,Shelf,MFHC
See those wined angels (Cherubic Hymn),Rachmaninoff,Sergei,,SATB,FALSE,,,Shelf,KoGKoP
Seek ye first the kingdom,Lafferty,Karen,,SATB,TRUE,,,Shelf,SWAMS
Selig sind sie toten,Schutz,Heinrich,,SSATTB,TRUE,,,Shelf,ESM
Service and strength  GL,Shaw,Martin,,SATB,TRUE,,,GL,
Set me as a seal,Walton,William,,SATB,FALSE,,,Shelf,AC420th
Seven amens,,,,SATB,TRUE,,,Cab 2 34B,
Shall we not love thee?,Lole,,,SATB,TRUE,,,Cab 2 20A,
Sheep may safely graze,Bach,Johann,Alan Bullard,V1(2),TRUE,,,Shelf,EFA
Shepherd boys song,Healey,,,SATB,TRUE,,,Shelf,CSB5
Shepherd music for lent holy week and easter,Shepherd,,,SATB,TRUE,,,Cab 2 34A,
Shepherd of souls,Collingwood,,Bate,SATB,TRUE,,,Shelf,MFHC
Shepherds cradle song,Leuner,Karl,,SATB,TRUE,,,Cab 2 88,
Shepherds pipe carol,Rutter,,,SATB,TRUE,,,Cab 2 C78,
Shew forth his praise,How,,,SATB,TRUE,,,Cab 1 58,
Shine Jesus shine,Kendrick,Graham,,SATB,TRUE,,,Shelf,SWAMS
Short communion service in D,Beck,,,SATB,TRUE,,,Shelf,MFHC
Shout for Joy,American spiritual,,Alan Bullard,V 1 2(3)(4),TRUE,,,Shelf,FA1
Sicut cervus,Palestrina,,,SATB,FALSE,,,Shelf,ESM
Silent night,Gruber,,Gag,SATB,TRUE,,,Cab 1 C4,
Silent night,Sargent,Malcolm,,SATB,TRUE,,,Cab 1 C4,
Since by man came death,Handel,,,SATB,TRUE,,,Cab 1 33,
Sing a merry song,How,,,SATB,TRUE,,,Cab 1 58,
Sing alleluia forth,Thiman,,,SATB,TRUE,,,Cab 1 111,
Sing alleluia to the Lord,Stassen,Linda,,SATB,TRUE,,,Shelf,SWAMS
Sing hey for the carpenter,Bell,,,SATB,TRUE,,,Cab 2 11A,
Sing joyfully unto God,Byrd,,,SATB,TRUE,,,Cab 2 73,
Sing lullaby,Basque Noel,,Pettman Edgar,SATB,TRUE,,,Cab 2 C84,
Sing my tongue,Shephard,,,SATB,TRUE,,,Shelf,AWTEFC
Sing of the harvest,Maunder,John,,S(A)(Men),TRUE,,,Shelf,EFA
Sing to the Lord of the harvest,Black,Leonard,,SATB,TRUE,,,Shelf,CSB2
Sing we to this merry company,15th century,,,SATB,TRUE,,,Cab 2 C96,
Six carols,Holland,Crossley,,SATB,TRUE,,,Shelf,
Sixth chandos anthem,Handel,,,SATB,TRUE,,,Shelf,
Siyahamba (we are marching),,,Weaver Geoff,S+D,TRUE,,,Shelf,E&EL2017
Sleepers wake a voice is calling,Mendelssohn,Felix,,SATB,TRUE,,,Shelf,RSCM Guildford fest
"Sleepers, wake!",Mendelssohn,,,SATB,TRUE,,,Shelf,AFC1
Solus ad victimam,Leighton,Kenneth,,SATB,TRUE,,,Shelf,AFC1
Somerset carol,Trad,,,SATB,TRUE,,,Cab 1 C16,
Song 44,Gibbons,Orlando,,SATB,FALSE,,,Shelf,AFC1
Song 46,Gibbons,Orlando,,SATB,FALSE,,,Shelf,AFC1
Sons of Jerusalem,Pitoni,,,SATB,TRUE,,,Shelf,SB10
Sound aloud his praise,How,,,SATB,TRUE,,,Cab 1 58,
Sovereign Lord,Anon,,,SATB,TRUE,,,Shelf,SWAMS
"Spirit of God, unseen as the wind",Trad Scottish,,A D Miller,V1(2),TRUE,,,Shelf,EFA
Spirit of the living God,Iverson,Daniel,,SATB,TRUE,,,Shelf,SWAMS
Spirit song,Wimber,Joan,,SATB,TRUE,,,Shelf,SWAMS
St Luke passion,Bach,,,SATB,TRUE,,,Shelf,
St Margaret's hymn,Headingley,,,SATB,TRUE,,,Cab 2 20,
St Mark sentence,Ball,Thalben,,SATB,TRUE,,,Cab 1 126,
Star Candles,Head,Michael,,SSA,TRUE,,,Cab 4,
Star of Wonder,Bullard,Alan,,S(A)(Men),TRUE,,,Shelf,FA1
Stars that shall be bright,Bullard,Alan,,V1(2),TRUE,,,Shelf,EFA
Still small voice,Asserjohn,Ian,,S(A)(T)(B),TRUE,,,Shelf,EFA
Subdue by thy goodness,Bach,,,SATB,TRUE,,,Shelf,CAB
Such love,Kendrick,Graham,,SATB,TRUE,,,Shelf,SWAMS
Super flumina,Palestrina,,,SATB,FALSE,,,Cab 4 10,
Surely thou hast tasted that the Lord is good,Rose,Bernard,,SATB,FALSE,,,Shelf,EAC1
Surrexit christus hodie,Scheidt,,,SATB,TRUE,,,Shelf,AWTEFC
Susanni,-,,OBC,SATB,TRUE,,,Cab 1 C37,
Sweet was the song,Ballett,,,SATB,TRUE,,,Cab 1 C35,
Sweet was the song,Terry,Paul,,SATB,TRUE,,,Cab 2 C79,
Sweet was the song,Ives,Grayston,,SATB,TRUE,,,Cab 2 C98,
Taizé Kyrie,Berthier,Jacques,,SATB,FALSE,,,Shelf,SHSJ
Taize music,Taize,,,SATB,TRUE,,,Cab 1 87,
Take this bread,McGuire,Barry,,SATB,TRUE,,,Shelf,SWAMS
Take up your cross the Saviour said,Lewis,Freeman,Rebecca Groom de Velde,S(A)(TB),TRUE,,,Shelf,EFA
Tantum ergo,De Severac,,,SATB,TRUE,,,Shelf,AWTEFC
Tarry no longer toward thine heritage,Harris,,,SATB,TRUE,,,Shelf,AUPS1
